Token,Item Name,Customer-facing Name,Variation Name,Unit and Precision,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Current Quantity Seven Bends,New Quantity Seven Bends,Stock Alert Enabled Seven Bends,Stock Alert Count Seven Bends,Tax - Sales Tax (6%)
OHKOPNWE6WDTU7WLPKYFOQF5,Clethra alnifolia (Sweet Pepperbush),,Gallon,,Clealn9,"Native to marshes, this shrub does well in full shade, wet soils, and clays. Large, upright spears of flowers emerge in summer, attracting butterflies.

Size: Height: 3' - 8' ; Width: 4' -6'
Light: Sun (Part-Full)
Moisture: Medium, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

KENPEI, CC BY-SA 3.0 , via Wikimedia Commons",Shrub,Shrub,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,N,,N,,,0,,,,Y
754NL7GDM3R2YCDBT25TP6U3,Clethra alnifolia (Sweet Pepperbush),,True Gallon,,Clealn12,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,N,,,0,,,,Y
DE2VB7LWEQ4DRSZQNGMRFVIF,Clethra alnifolia (Sweet Pepperbush),,2 Gallon,,Clealn15,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,37.00,,N,,,,N,,,45,,,,Y
Q3Z7LWXW47BOE5WYTQ6DB2LY,Clethra alnifolia (Sweet Pepperbush),,3 Gallon,,Clealn18,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,N,,,0,,,,Y
DFRU6KXEKD75XATOICRXPJNP,Clethra alnifolia (Sweet Pepperbush),,5 Gallon,,Clealn21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,N,,,0,,,,Y
XC4XBGAMYQC7M36TZZAMO3HN,Conoclinium coelestinum (Mistflower),,"4.5"" Pot",,Concoe3,"Can spread aggressively by rhizomes. Purplish stems with showy, fluffy, tubular, blue-purple flowers in late summer to early fall. Attracts butterflies.

Size: Height: 1.5' - 4' ; Width: 1.5' -3'
Light: Sun (Part-Full)
Moisture: Dry, Moist,

-

Kingdon [Public domain], Cbaile19, CC0, via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,N,,,,,-33,,,,Y
WQFQJSXXYAXBJKQ4OMO62JO5,Conoclinium coelestinum (Mistflower),,Gallon,,Concoe9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,,,,-8,,,,Y
3XH6EXS5MUOAK6DACRKR6CRU,Conoclinium coelestinum (Mistflower),,True Gallon,,Concoe12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
N7GHO7FHTDTRMCGO5C6VLLPX,Container Gardening with Native Plants Workshop,,Regular,,P980984,"Join us for a fun hands-on workshop where you will learn the art of container gardening with native plants! During this workshop participants will receive a 14"" clay terracotta pot and three beautiful native plants that they can talk home after the event!

This session provides an expert lesson covering every stage of the process, including: 
- Plant Selection: Identifying the best species for your specific environment. 
- Design: Arranging colors and textures for maximum visual impact. 
- Planting & Care: Proper techniques to ensure your new arrangement thrives long-term.

Please note that this event is capped at 20 participants to ensure an intimate, high-quality learning experience. We can't wait to see what you create!

Logistics: Because you will be taking home a large terracotta pot and several plants, please ensure you bring an appropriate vehicle to safely transport your new arrangement after the workshop.",Services,Services,,,,,visible,Event,,,,N,,,,75.00,,N,,N,,N,,,17,,Y,10,Y
TNZYFVXIABECTYA5RFKK4XF4,Coreopsis lanceolata (Lanceleaf Coreopsis),,"4.5"" Pot",,Corlan3,"Showy yellow flowers in this drought tolerant, easy to grow plant. Spreads quickly to fill a space.

Size: Height: 1' - 3' ; Width: 1' -2'
Light: Sun (Part-Full)
Moisture: Dry, Medium, 

-

Forest & Kim Starr, CC BY 3.0 US , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,39,,,,Y
TT2ZOZ3OS2ALQK4QAFIF555P,Coreopsis lanceolata (Lanceleaf Coreopsis),,Gallon,,Corlan9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
TBPU67IUMHXHCX2YI7QUJTRL,Coreopsis lanceolata (Lanceleaf Coreopsis),,True Gallon,,Corlan12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
5ZJYXBVFJCEBUSGPXSLXZPCU,Coreopsis tripteris (Tall Coreopsis),,"4.5"" Pot",,Cortri3,"Tall, upright, multi-branching plant with 2"" yellow flowers that bloom in late summer and fall attract butterflies and make excellent cuttings! Deer Tolerant and Drought Tolerant.

Size: Height: 2' - 8' ; Width: 2' -8'
Light: Sun (Full)
Moisture: Dry, Medium,

-

Frank Mayfield from Chicago area, USA [CC BY-SA (https://creativecommons.org/licenses/by-sa/2.0)]",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,-3,,,,Y
SIWQ6A6LTNQKFEEQIJJUDNVM,Coreopsis tripteris (Tall Coreopsis),,Gallon,,Cortri9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,59,,,,Y
QUYB6Q5TGFIC4NRQEYUK6YUN,Coreopsis tripteris (Tall Coreopsis),,True Gallon,,Cortri12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,63,,,,Y
PQM37256DVI4VXUM2ZKIHMVX,Coreopsis verticillata (Threadleaf Coreopsis),,"4.5"" Pot",,Corver3,"Thrives in poor, rocky, dry soils! Bright yellow flowers bloom in summer. Deer and Drought Resistant.

Size: Height: 2' - 3' ; Width: 1' -2'
Light: Sun (Full)
Moisture: Dry, Medium, 

-

User:Qwertzy2 [CC BY-SA (http://creativecommons.org/licenses/by-sa/3.0/)], Photo by David J. Stang, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,N,,,,,24,,,,Y
4ROIC7TV6QK5IOCXPQLKHVBM,Coreopsis verticillata (Threadleaf Coreopsis),,Gallon,,Corver9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
RAJ7O62U7FTCVPFPTCFEMHRQ,Coreopsis verticillata (Threadleaf Coreopsis),,True Gallon,,Corver12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
GUFE6G3Z43TRRGM2ROKZTEXF,Cornus alternifolia (Pagoda Dogwood),,Gallon,,Coralt9,"Striking horizontal layers of branches. Clusters of white flowers adorn this shrub in late spring that produce dark blue fruits in late summer to feed wildlife.

Size: Height: 15' - 25' ; Width: 20' -32'
Light: Shade (Part-Full)
Moisture: Medium, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

Jaknouse, CC BY-SA 3.0 , via Wikimedia Commons, Ryan Hodnett, CC BY-SA 4.0 , via Wikimedia Commons
Cody Hough, CC BY-SA 3.0 , via Wikimedia Commons
peganum from Small Dole, England, CC BY-SA 2.0 , via Wikimedia Commons",Tree,Tree,,,,,hidden,Physical good,,,,N,N,N,Y,25.00,,N,,,,,,,0,,,,Y
BEFYSSORKN6NJOG54HAWKCPB,Cornus alternifolia (Pagoda Dogwood),,True Gallon,,Coralt12,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,30.00,,N,,,,,,,0,,,,Y
7BZU443ZXUN7D6LOEPDAM7RG,Cornus alternifolia (Pagoda Dogwood),,2 Gallon,,Coralt15,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,55.00,,N,,,,,,,0,,,,Y
M6NKQ6HUG4N4EAFWUC3ECVVH,Cornus alternifolia (Pagoda Dogwood),,3 Gallon,,Coralt18,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,70.00,,N,,,,,,,0,,,,Y
EGGS2DU6VRVR4XETSLRHGZXS,Cornus alternifolia (Pagoda Dogwood),,5 Gallon,,Coralt21,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,85.00,,N,,,,,,,0,,,,Y
JDWWNJ2GWQPOQT7NVD3P6SWD,Cornus amomum (Silky Dogwood),,Gallon,,Coramo9,"This shrub gets its name from the silky hairs under its leaves. Yellowish flowers bloom in late spring and give way to berries that turn blue. Deer, wet soil tolerant.

Size: Height: 5' - 8' ; Width: 6' -12'
Light: Shade (Part-Full)
Moisture: Medium, Moist,

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)",Shrub,Shrub,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,,,N,,,0,,,,Y
UUWZFT2NVVGQDKMSJMA4TGVV,Cornus amomum (Silky Dogwood),,True Gallon,,Coramo12,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,N,,,4,,,,Y
2TU2FIQQ7QOO7QP6MEMRMKXZ,Cornus amomum (Silky Dogwood),,2 Gallon,,Coramo15,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,37.00,,N,,,,N,,,12,,,,Y
5LG5U4DSFZIX4RAM2O7VCZRG,Cornus amomum (Silky Dogwood),,3 Gallon,,Coramo18,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,N,,,34,,,,Y
GDJ5LJNZTO6UT3RIER5R5XUE,Cornus amomum (Silky Dogwood),,5 Gallon,,Coramo21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,N,,,1,,,,Y
LM4MBCGEBGNREHQSSRNFOU5M,Cornus florida (Flowering Dogwood),,Gallon,,Corflo9,"Virginia’s state tree known for gorgeous white blooms in the spring and bright red leaves in the fall!

Size: Height: 15' - 30' ; Width: 15' -30'
Light: Shade (Part-Full)
Moisture: Medium, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

Famartin, CC BY-SA 4.0 , via Wikimedia Commons",Tree,Tree,,,,,visible,Physical good,,,,N,N,N,Y,25.00,,N,,N,,N,,,0,,,,Y
CY2BF2LPZEMJWP6LM7PD627J,Cornus florida (Flowering Dogwood),,True Gallon,,Corflo12,,Tree,Tree,,,,,visible,Physical good,,,,,,,,30.00,,N,,,,N,,,6,,,,Y
L2IBESN3MTUPQYIUG5JF25GE,Cornus florida (Flowering Dogwood),,2 Gallon,,Corflo15,,Tree,Tree,,,,,visible,Physical good,,,,,,,,55.00,,N,,,,N,,,0,,,,Y
3TXUIMK2AT52HWDBQS5JJM2C,Cornus florida (Flowering Dogwood),,3 Gallon,,Corflo18,,Tree,Tree,,,,,visible,Physical good,,,,,,,,70.00,,N,,,,N,,,0,,,,Y
ZBJ2UUEXXGH6FWAAUJUBYHKX,Cornus florida (Flowering Dogwood),,5 Gallon,,Corflo21,,Tree,Tree,,,,,visible,Physical good,,,,,,,,85.00,,N,,,,N,,,0,,,,Y
IUDNK3I6XEWKEABZ2C5G3225,Cornus racemosa (Grey Dogwood),,Gallon,,Corrac9,"Though deer may forage on the leaves of this shrub, butterflies and birds (including Eastern Bluebirds) enjoy the fruits and white blooms. 

Size: Height: 10' - 15' ; Width: 10' -15'
Light: Shade (Part-Full)
Moisture: Medium, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

Frank Mayfield (gmayfield10), CC BY-SA 2.0 , via Wikimedia Commons",Shrub,Shrub,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
4FGIWY7SBWTFIKOKQIE4MDJF,Cornus racemosa (Grey Dogwood),,True Gallon,,Corrac12,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,,,,21,,,,Y
3WZK3QRCXLLAF24543SRBPCR,Cornus racemosa (Grey Dogwood),,2 Gallon,,Corrac15,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,37.00,,N,,,,,,,10,,,,Y
CQWAV5NUCSR3KOBY6HO24HC7,Cornus racemosa (Grey Dogwood),,3 Gallon,,Corrac18,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,,,,30,,,,Y
E7Z7VUDVOH65M6OYQIBAB5WG,Cornus racemosa (Grey Dogwood),,5 Gallon,,Corrac21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
VUMB5PDD5VZXP5NV7TO3EUSR,Corydalis sempervirens (Pale Corydalis),,"4.5"" Pot",,Corsem3,"Distinct, pale, multi-lobed leaves distinguish the growth of this perennial until early summer, when it shoots up stems of delicate, 1/2 inch pink-and-yellow flowers. Biennial but will self-seed to colonize.

Size: Height: 2' - 3' ; Width: 1' -2'
Light: Sun (Part-Full)
Moisture: Dry, Medium, 

-

Laval University, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,6.00,,N,,,,,,,0,,,,Y
ABGQEBFA7B2Q7UCNHDQTTYMM,Corydalis sempervirens (Pale Corydalis),,Gallon,,Corsem9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,13.00,,N,,,,,,,0,,,,Y
RDJ5UCZLU4JBWPMVRO725Y27,Corydalis sempervirens (Pale Corydalis),,True Gallon,,Corsem12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,15.00,,N,,,,,,,0,,,,Y
EI2PWJDKSVQ53ELJYKQTYZLJ,Corylus americana (Hazelnut),,Gallon,,Corame9,"2-3"" long flowers emerge in spring; female flowers create small edible nuts in July. Tolerates clay.

Size: Height: 10' - 16' ; Width: 8' -13'
Light: Sun (Part-Full)
Moisture: Medium, Moist, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

Krzysztof Ziarnek, Kenraiz, CC BY-SA 4.0 , via Wikimedia Commons",Tree,Tree,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
LHVDMO7YCVPPRFQ74TOKLKTY,Corylus americana (Hazelnut),,True Gallon,,Corame12,,Tree,Tree,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,,,,4,,,,Y
MZBUFMIHRWV6HSD4XO2AC4UC,Corylus americana (Hazelnut),,2 Gallon,,Corame15,,Tree,Tree,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,,,,16,,,,Y
CS76CHLOUTIAQJKIW7ACYWSG,Corylus americana (Hazelnut),,3 Gallon,,Corame18,,Tree,Tree,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
YHRPFG2IWFOFYCP7ZE7QPQ7B,Corylus americana (Hazelnut),,5 Gallon,,Corame21,,Tree,Tree,,,,,visible,Physical good,,,,,,,,70.00,,N,,,,,,,0,,,,Y
7WMF2I5IX46D2A2TUQUWGNTI,Cow Pots (20 Count),,large,,CowPot26,"Size:
Light:
Moisture:

-",Supplies,Supplies,,,,,hidden,Physical good,,,,N,,N,Y,variable,,N,,,,Y,,,,,,,Y
73AH3HLZZE7WC5QZWIPB4R6Q,Crataegus phaenopyrum (Washington Hawthorn),,Gallon,,Crapha9,"Blooms attract pollinators in the spring and berries feed wildlife through the summer

Size: Height: 12' - 36' ; Width: 25' -25'
Light: Sun (Full)
Moisture: Medium, Moist,

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)",Tree,Tree,,,,,visible,Physical good,,,,N,N,N,Y,25.00,,N,,,,,,,0,,,,Y
FAN32WVB5DMZTIXNA646ZEZB,Crataegus phaenopyrum (Washington Hawthorn),,True Gallon,,Crapha12,,Tree,Tree,,,,,visible,Physical good,,,,,,,,30.00,,N,,,,,,,45,,,,Y
WRVTLE5EJGLTCDYADDQJBNH7,Crataegus phaenopyrum (Washington Hawthorn),,2 Gallon,,Crapha15,,Tree,Tree,,,,,visible,Physical good,,,,,,,,55.00,,N,,,,,,,88,,,,Y
Q564AIF4XLUGOJCKLU7QVAM5,Crataegus phaenopyrum (Washington Hawthorn),,3 Gallon,,Crapha18,,Tree,Tree,,,,,visible,Physical good,,,,,,,,70.00,,N,,,,,,,16,,,,Y
LFXDX4BIE3NWDI4EY6SFRCGQ,Crataegus phaenopyrum (Washington Hawthorn),,5 Gallon,,Crapha21,,Tree,Tree,,,,,visible,Physical good,,,,,,,,85.00,,N,,,,,,,0,,,,Y
5NPJ2VHOAVGRNCPPM2DW5TX2,Danthonia spicata (Poverty Oat Grass),,"3.5"" Pot",,Danspi2,"Short bunchgrass perennial with rosettes of curly leaves.  Flowering stems can be up to two feet high but base of rosett stay close to the ground.  Can grow in dry, rocky and sandy soils. 

Size: Height: 1' - 2' ; Width: 0.5' -1'
Light: Sun (Part-Full)
Moisture: Dry, Medium, 

-

Rob Routledge, Sault College, Bugwood.org, CC BY 3.0 US , via Wikimedia Commons,  Rob Routledge, Sault College, Bugwood.org, CC BY 3.0 US , via Wikimedia Commons,",Grass,Grass,,,,,visible,Physical good,,,,N,N,N,Y,8.00,,N,,,,,,,214,,,,Y
M72IWGDUJ2C5EPK6HSKCJWR3,Danthonia spicata (Poverty Oat Grass),,"4.5"" Pot",,Danspi3,,Grass,Grass,,,,,visible,Physical good,,,,,,,,9.00,,N,,,,,,,0,,,,Y
N7ESP4RJR4SX5YGSPGC6G4BJ,Danthonia spicata (Poverty Oat Grass),,Gallon,,Danspi9,,Grass,Grass,,,,,visible,Physical good,,,,,,,,13.00,,N,,,,,,,0,,,,Y
PKDRRZYSEMZQT7NX6DUGBO3X,Delivery Fee (Local),,hidden,,DfLoca27,"Size:
Light:
Moisture:

-",Services,Services,,,,,hidden,Other,,,,N,,N,N,150.00,,N,,,,Y,,,100,,,,N
IFOC3ZDXEF6S5AJZ4ED3FHPA,Delivery Fee (NOVA Area),,hidden,,DfNova27,"Size:
Light:
Moisture:

-",Services,Services,,,,,hidden,Other,,,,N,N,N,N,300.00,,N,,,,Y,,,100,,,,N
2ZR5GQ56JD5KYCQAT5WZMXTR,Delphinium exaltatum (Tall Larkspur),,"4.5"" Pot",,Delexa3,"Tall spikes of 1"" blue flowers bloom in summer, attracting butterflies. Grows taller and blooms later than many other larkspurs. Remove spent flowers to encourage new blooms. Deer tolerant.

Size: Height: 4' - 6' ; Width: 1' -2'
Light: Sun (Full)
Moisture: Medium, 

-

Doppelbrau, CC BY-SA 4.0 , via Wikimedia Commons, Photo by David J. Stang, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,9,,,,Y
CE2JV7PVDMZNFWGX6NMLCUGW,Delphinium exaltatum (Tall Larkspur),,Gallon,,Delexa9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
RZXFX75GHRJOJ7T36KVM7ASK,Delphinium exaltatum (Tall Larkspur),,True Gallon,,Delexa12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
ALZODMAYG4QVARPBMRVKTZEA,Dennstaedtia punctilobula (Hay Scented Fern),,"4.5"" Pot",,Denpun3,"Crushed leaves release a hay-like scent, giving this fern its name. Fronds turn yellow in the fall. Tolerates dry or poor soils well once established.

Size: Height: 1' - 2' ; Width: 2' -3'
Light: Shade (Part-Full)
Moisture: Medium, Moist,

-

Photo by David J. Stang [CC BY-SA (https://creativecommons.org/licenses/by-sa/4.0)]",Fern,Fern,,,,,visible,Physical good,,,,N,N,N,Y,13.00,,N,,,,N,,,0,,,,Y
IARSCCBHZC646LDSSQNKEGSW,Dennstaedtia punctilobula (Hay Scented Fern),,Gallon,,Denpun9,,Fern,Fern,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,-4,,,,Y
75GFH5W2DTJM7IOHJ3VSFTHT,Deposit for Landscape Design,,hidden,,DepLan27,"Size:
Light:
Moisture:

-",Services,Services,,,,,hidden,Other,,,,N,,N,N,300.00,,N,,,,Y,,,,,,,N
P24NMOOMFDJVVFKIVZPSG5SA,Dicentra cucullaria (Dutchmans breeches),,"4.5"" Pot",,Diccuc3,"In Spring basal fern-like leaves appear with a leafless arching stem of fragrant white pantaloon-shaped flowers. Adds early interest to the garden.  Plant goes dormant by summer.

Size: Height: 0.5' - 0.5' ; Width: 0.5' -1'
Light: Shade (Part-Full)
Moisture: Medium, 

-

Cbaile19, CC0, via Wikimedia Commons,  Doug McGrady from Warwick, RI, USA, CC BY 2.0 , via Wikimedia Commons, Cbaile19, CC0, via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,15.00,,N,,N,,N,,,0,,,,Y
QOZR54ORQV6HKN6Q3SIA2UM3,Dicentra cucullaria (Dutchmans breeches),,Gallon,,Diccuc9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,21.00,,N,,,,N,,,0,,,,Y
M6EBTGOSM6JHJLMDR4R6OLON,Dicentra cucullaria (Dutchmans breeches),,True Gallon,,Diccuc12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,23.00,,N,,,,N,,,0,,,,Y
WKLW342LTHK2X7AQZJM34S2U,Diospyros virginiana (Persimmon),,Gallon,,Diovir9,"Tall tree with a rounded crown with dark gray bark broken into rectangular blocks. Male and female trees flower in late spring. Fruits mature in fall. Female trees need a male pollinator to fruit. Drought tolerant.

Size: Height: 35' - 60' ; Width: 25' -25'
Light: Shade (Part-Full)
Moisture: Medium, Moist, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

Puddin Tain, CC BY-SA 2.0 , via Wikimedia Commons, Katja Schulz from Washington, D. C., USA, CC BY 2.0 , via Wikimedia Commons
Photo by David J. Stang, CC BY-SA 4.0 , via Wikimedia Commons",Tree,Tree,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
5VYPURUVOIHSIJMM6SDCEZOM,Diospyros virginiana (Persimmon),,True Gallon,,Diovir12,,Tree,Tree,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,,,,12,,,,Y
HWTRNK2VGU4V6WRSAVU455ZS,Diospyros virginiana (Persimmon),,2 Gallon,,Diovir15,,Tree,Tree,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,,,,5,,,,Y
QPWSNASFVUWHY3LNYMMEFEV3,Diospyros virginiana (Persimmon),,3 Gallon,,Diovir18,,Tree,Tree,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
NGAHJRDCZGEPAVGTTHFNBAVP,Diospyros virginiana (Persimmon),,5 Gallon,,Diovir21,,Tree,Tree,,,,,visible,Physical good,,,,,,,,70.00,,N,,,,,,,0,,,,Y
LAUIUTRYK6XXIPYG4DKI6IJF,Dodecatheon amethystinum (Amethyst Shooting Star),,"4.5"" Pot",,Dodame3,"Fom April to May this spectacular flower produce fragrant purple to pink colored blossoms.   Rare to find in the wild.  Naturally found in very limited native range including a small area of the Appalachians.    Fruit is an erect, oval to cylindric capsule and mature in late summer.  

Size: Height: 0.5' - 2.5' ; Width: 0.5' -'
Light: Sun (Part-Full)
Moisture: Medium, 

-

wackybadger, CC BY-SA 2.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,15.00,,N,,,,N,,,18,,,,Y
VUBJEBCRLNO72GMJ75QW4SPE,Dodecatheon amethystinum (Amethyst Shooting Star),,Gallon,,Dodame9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,21.00,,N,,,,N,,,0,,,,Y
7W4FDOV3ESXNSPAVNXCX5MJN,Dodecatheon amethystinum (Amethyst Shooting Star),,True Gallon,,Dodame12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,23.00,,N,,,,N,,,0,,,,Y
AMJOL32QXA6ZGCYC5JU7DZUH,Dodecatheon meadia (Midland Shooting Star),,"4.5"" Pot",,Dodmea3,"Herbaceous perennial that forms basal rosettes.  In spring a tall red or green stem rises above the basal rosette and blooms unique pink or white flowers that resemble the shape of a shooting star.

Size: Height: 1' - 2' ; Width: 0.5' - 1'
Light: Sun (Part-Full)
Moisture: Medium, 

-

Björn S..., CC BY-SA 2.0 , via Wikimedia Commons, H. Zell, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,15.00,,N,,N,,N,,,0,,,,Y
HAUL7WJTU3FXLCTZZCHMNQ2Z,Dodecatheon meadia (Midland Shooting Star),,Gallon,,Dodmea9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,21.00,,N,,,,N,,,0,,,,Y
3WNXQQAVNTNSQLBAG2MMFTPB,Dodecatheon meadia (Midland Shooting Star),,True Gallon,,Dodmea12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,23.00,,N,,,,N,,,0,,,,Y
EELTN2F4ZQ64WOIFS4SZN6YI,Dryopteris felix-mas (Male Fern),,"4.5"" Pot",,Dryfel3,"Large arching deciduous male fern. Erect stout rhizomes and medium green blades. Pinnate-pinnatifid with 20-30 pair of long-pointed pinnae per blade. Leaflet divided into short, rounded, sub-leaflets.

Size: Height: 1' - 3' ; Width: 2' -3'
Light: Shade (Part-Full)
Moisture: Medium, Moist, 

-

Agnieszka Kwiecień, Nova, CC BY-SA 4.0 , via Wikimedia Commons",Fern,Fern,,,,,hidden,Physical good,,,,N,N,N,Y,13.00,,N,,,,,,,0,,,,Y
CPQ3OH6W5WAOPMWDUSMZCAXT,Dryopteris felix-mas (Male Fern),,Gallon,,Dryfel9,,Fern,Fern,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
QETRA7T656BP4CKDY4N7JGIH,Dryopteris marginalis (Marginal Woodfern),,"4.5"" Pot",,Drymar3,"Evergreen, perennial fern. ""Marginal"" references the location of the sori on the underside of the pinnae. Grows in a broad, erect crown that is densely covered with light brown scales. Produces a large, single crown and does not spread.

Size: Height: 1' - 3' ; Width: 2' -3'
Light: Shade (Part-Full)
Moisture: Medium, Moist, 

-

Krzysztof Ziarnek, Kenraiz, CC BY-SA 4.0 , via Wikimedia Commons, Kelvinsong, CC BY 3.0 , via Wikimedia, Photo by David J. Stang, CC BY-SA 4.0 , via Wikimedia Commons Commons, Laval University, CC BY-SA 4.0 , via Wikimedia Commons",Fern,Fern,,,,,visible,Physical good,,,,N,N,N,Y,13.00,,N,,N,,N,,,34,,,,Y
T7NP55WZBCKKZ3N3NUGYUY7K,Dryopteris marginalis (Marginal Woodfern),,Gallon,,Drymar9,,Fern,Fern,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,1,,,,Y
